bnum,wt_t00,wt_t00.1,wt_t00.2,wt_t10,wt_t10.1,wt_t10.2,wt_t10_riff,wt_t10_riff.1,wt_t10_riff.2,wt_t30,wt_t30.1,wt_t30.2,wt_t30_riff,wt_t30_riff.1,wt_t30_riff.2,wt_t60,wt_t60.1,wt_t60.2,wt_t60_riff,wt_t60_riff.1,wt_t60_riff.2,ppk_delta_t00,ppk_delta_t00.1,ppk_delta_t00.2,ppk_delta_t10,ppk_delta_t10.1,ppk_delta_t10.2,ppk_delta_t10_riff,ppk_delta_t10_riff.1,ppk_delta_t10_riff.2,ppk_delta_t30,ppk_delta_t30.1,ppk_delta_t30.2,ppk_delta_t30_riff,ppk_delta_t30_riff.1,ppk_delta_t30_riff.2,ppk_delta_t60,ppk_delta_t60.1,ppk_delta_t60.2,ppk_delta_t60_riff,ppk_delta_t60_riff.1,ppk_delta_t60_riff.2
b0992,1.4290451447200376e-06,5.254095084780531e-06,5.586111840676063e-06,1.1651835259284685e-06,7.281265651984777e-06,4.600059842193319e-06,1.3958414359226e-06,2.471739221040455e-06,3.1484340900527727e-06,3.9709795517166654e-08,1.195481847035365e-06,0.0,2.0987728356062283e-07,1.8016785496957707e-06,1.513745299782771e-06,2.2732951623755557e-06,2.4641225275470142e-06,3.2947697590269343e-06,5.050066916248306e-07,0.0,1.9632142360973348e-06,3.1786740676877047e-05,3.486970296152863e-05,6.151373690749556e-05,3.300341658795929e-05,6.417643360930225e-06,4.918511540067972e-05,1.4552743250313123e-05,1.5118035680395762e-05,2.1363659842519296e-05,3.377152613156144e-05,0.0,4.014446887621202e-05,8.35240746048175e-06,9.480019073881142e-05,7.351488509409428e-06,2.1177029202161086e-05,0.00015198880521500723,3.0665440012228705e-05,2.9338961325795996e-06,2.4778742464478965e-05,3.124929953150823e-06
b0993,4.803179514197897e-06,1.3463618654750177e-05,1.6758335522028155e-05,5.291875180258466e-06,2.791151833260824e-05,2.42269818355515e-05,5.583365743690385e-06,5.437826286289e-06,5.847091881526573e-06,1.9854897758583327e-07,1.6736745858495165e-05,1.4532783393314588e-05,5.35187073079588e-06,4.8902703491742376e-06,7.064144732319605e-06,1.2313682129534246e-05,5.544275686980793e-06,1.506180461269455e-05,2.626034796449121e-06,3.3967675340413488e-06,5.496999861072532e-06,0.00011376307189619152,7.157465344734833e-05,0.00015528467731526344,0.00015235823822112708,2.1819987427162705e-05,0.00018636547632288892,7.588216123377557e-05,0.00019149511861834631,0.00012818195905511576,0.00011866939043451467,0.0007703599031347466,0.00013381489625404041,1.2319801004210573e-05,0.00021330042916232575,3.675744254704701e-05,0.0001440037985746952,0.0006586181559316982,0.00013656342618779182,1.075761915279185e-05,7.433622739343698e-05,1.4843417277466397e-05
b0994,2.5802204001889593e-06,6.567618855975667e-06,1.1816775047583987e-05,4.369438222231751e-06,1.3348987028638756e-05,1.165348493355639e-05,4.1875243077677925e-06,4.94347844208091e-06,4.722651135079158e-06,3.9709795517166654e-08,1.4345782164424362e-05,1.0899587544985902e-05,1.3642023431440495e-06,1.5442958997392307e-06,1.513745299782771e-06,9.66150444009614e-06,6.776336950754297e-06,1.0119649974154178e-05,1.6160214131994565e-06,1.5439852427460677e-06,0.0,6.907043650840208e-05,6.515128711232983e-05,8.176826003557353e-05,8.861191303068504e-05,3.8505860165581245e-06,8.837950423559669e-05,3.395640091739726e-05,0.00010582624976277051,3.644389031959173e-05,4.4559652534699084e-05,0.00035950128812958467,5.986455885049191e-05,5.637875035825173e-06,7.110014305410858e-05,7.351488509409428e-06,6.141338468626725e-05,0.00018576409526278623,6.33752426919394e-05,4.889826887632667e-06,0.0,2.3436974648631175e-06
b0995,3.3344386710134246e-06,1.2806856769152546e-05,1.2676176869226454e-05,3.932494400008576e-06,9.708354202646369e-06,9.506790340532857e-06,2.5125145846606756e-06,2.9660870652485443e-06,4.947539284368643e-06,1.9854897758583327e-07,9.563854776282937e-06,7.266391696657269e-06,1.4691409849243576e-06,2.3164438496088516e-06,1.009163533188511e-06,7.577650541251859e-06,4.928245055094037e-06,1.1767034853667642e-05,1.4140187365495259e-06,2.470376388393708e-06,3.9264284721946603e-07,7.815236241608108e-05,7.799801978236685e-05,0.00014253182941980695,0.00013608258072569528,3.8505860165581245e-06,0.00011335632065000444,4.3311735864027216e-05,8.062952362877739e-05,6.660435127373647e-05,6.332161149667771e-05,0.0001540719806269647,0.00010282618343731538,9.605268579553995e-06,9.480019073881142e-05,2.2054465528228257e-05,0.00010164974017037314,0.00047285406066891123,0.00010017377070661377,5.867792265159199e-06,0.0001982299397158314,6.640476150445483e-06
b0996,4.763483815733458e-07,3.940571313585395e-06,1.9336540986955626e-06,4.854931358035258e-07,2.4270885506615922e-06,1.226682624584884e-06,3.6012709046803035e-05,3.658174047139877e-05,4.7676287649370525e-05,3.9709795517166654e-08,5.977409235176834e-07,0.0,1.783956910265293e-05,1.5957724297305397e-05,2.5733670096307106e-05,2.0838538988442626e-06,1.2320612637735113e-06,1.6473848795134671e-06,7.878104389347364e-06,7.71992621373037e-06,7.852856944389329e-06,8.364931757072907e-06,8.258613859309427e-06,1.9504355604815724e-05,2.5317689437338615e-05,0.0,1.613886599084812e-05,0.00019057163780171937,0.000231809880432735,0.00020358311144047774,1.0788126403137681e-05,5.135732687565494e-05,1.3029345161577636e-05,2.2760310329812743e-05,0.00011850023842351428,1.470297701881883e-05,1.6941623361728846e-05,6.755058009555878e-05,1.3492793605380632e-05,8.312705708975531e-06,0.0,8.9841736153086e-06
b0997,4.922266609591253e-06,2.2658285053115998e-05,2.10553446302405e-05,4.757832730874566e-06,1.9416708405292765e-05,1.870691002491953e-05,9.770890051454967e-05,0.000158685657990784,0.00017833630238646094,4.7651754620600045e-07,8.368372929247574e-06,9.688522262209692e-06,7.492619023110202e-05,0.00011710910573022188,0.00010545758921811465,1.3071447183659418e-05,1.540076579716885e-05,2.306338831318863e-05,3.8481509901812125e-05,4.29227897483407e-05,3.847899902750769e-05,6.261748915294588e-05,8.442138611738509e-05,9.90221130706029e-05,9.946235136097316e-05,1.026822937748832e-05,0.00011527761422034363,0.0006916017982765523,0.0014866068419055252,0.0009023004568780472,9.427884378394246e-05,0.0003081439612539294,8.909254934808473e-05,0.00011380155164906371,0.00014220028610821716,8.821786211291297e-05,9.106122556929247e-05,0.00018576409526278623,9.526730030465725e-05,4.840928618756334e-05,0.0,3.242114826393974e-05
b0998,1.8656978278289406e-06,8.866285455567149e-06,7.090065028550391e-06,1.9905218567944635e-06,1.8203164129961966e-05,7.973437059801737e-06,1.0050058338642718e-05,9.886956884161793e-06,1.2368848210921589e-05,3.9709795517166654e-08,6.575150158694517e-06,3.6331958483286344e-06,8.500029984205226e-06,1.0810071298174648e-05,1.0596217098479398e-05,4.736031588282414e-06,9.85649011018809e-06,5.883517426833821e-06,5.555073607873138e-06,7.71992621373037e-06,1.5705713888778618e-06,3.9434678283343577e-05,3.211683167509228e-05,5.7762899291184834e-05,4.566226130662863e-05,3.8505860165581245e-06,4.687956311627286e-05,7.726813678142449e-05,0.00012598363066996488,0.00010430492746641786,3.4240575105610836e-05,0.0,5.246952511013677e-05,2.672770387354163e-05,7.110014305410858e-05,3.675744254704701e-05,5.929568176605111e-05,0.00018576409526278623,4.5793723751594795e-05,1.4180497974134679e-05,0.0,1.015602234774016e-05
b0999,1.8061542801322704e-05,6.534780761695786e-05,7.777586485864373e-05,2.252688150128369e-05,0.0001383440473877109,8.372108912791827e-05,1.4237582646410473e-05,2.274000083357219e-05,2.856079495976445e-05,1.2707134565493382e-06,5.319894219307381e-05,4.965367659382469e-05,4.617300238333695e-06,1.0295305998261556e-05,1.009163533188511e-05,5.247522999816915e-05,5.790687939735495e-05,7.460300097225283e-05,3.2320428263989185e-06,9.263911456476406e-07,5.496999861072532e-06,0.00017853154350095594,0.00021655920786633584,0.0002648091357115364,0.00029612654609744295,1.540234406623248e-05,0.0002044256358840761,6.860578960861899e-05,8.566886885557617e-05,8.042789587771958e-05,0.00019559342217862676,0.00010271465375130998,0.00018276297672591312,1.5034333428867131e-05,4.7400095369405766e-05,7.351488509409428e-06,0.00026683056794722974,0.00038841583554946276,0.00021302258995161528,1.9559307550530662e-06,0.0,1.5624649765754099e-06
b1000,5.2596800465388495e-05,0.00019308799436556663,0.00020990889493612135,6.209457206924215e-05,0.0002936777146299832,0.00022386957898661564,3.7408550482725624e-05,6.179348052601138e-05,5.757136621810784e-05,2.303168139995672e-06,0.00019008161367861488,0.00016712700902310533,1.595067355060732e-05,1.5442958997392303e-05,1.9678688897176023e-05,0.00013014614804596282,0.00017988094451084962,0.00021510139712497395,7.5751003743724865e-06,9.5727085050256e-06,3.926428472194659e-06,0.0005351166344023193,0.0006808768315117854,0.0008004287473205279,0.0008047408428296276,4.749056087088355e-05,0.0008365312205252914,0.00015904069409270773,0.00018141642816474915,0.00017467933635942226,0.0006318089680444848,0.0006162879225077973,0.0006690744812699692,1.1066939885138309e-05,4.7400095369405766e-05,1.470297701881883e-05,0.0005251903242132828,0.0007430563810511467,0.000624348358648667,5.867792265159199e-06,2.4778742464478965e-05,4.687394929726235e-06
b1001,3.9695698464445617e-07,9.851428283963494e-07,2.1485045541061717e-07,4.854931358035258e-07,2.4270885506615922e-06,6.13341312292442e-07,0.0,9.886956884161795e-07,1.1244407464474176e-06,0.0,0.0,0.0,2.0987728356062283e-07,2.573826499565386e-07,1.009163533188511e-06,3.788825270625929e-07,6.160306318867549e-07,9.413627882934116e-07,0.0,3.087970485492135e-07,1.5705713888778618e-06,3.1069746526270674e-06,9.176237621454913e-07,6.7515077093592745e-06,5.425219165143983e-06,1.28352867218604e-06,5.379621996949387e-06,3.118444982209942e-06,1.5118035680395762e-05,2.5133717461787394e-06,3.7523917923957263e-06,5.135732687565494e-05,4.577878029743495e-06,2.0881018651204373e-06,2.3700047684702856e-05,0.0,6.353108760648339e-06,3.3775290047779354e-05,3.2709802679710633e-06,9.77965377526532e-07,9.91149698579157e-05,3.906162441438529e-07
b1002,2.353954918941622e-05,7.848304532890922e-05,8.615503261965779e-05,2.660502384203332e-05,0.0001237815160837414,9.476123274918239e-05,1.8983443528547322e-05,2.8672174964069263e-05,2.9010571258343392e-05,1.151584069997836e-06,6.276279696935675e-05,5.6920068290481984e-05,9.654355043788665e-06,1.4156045747609632e-05,1.5137452997827711e-05,5.39907601064195e-05,7.515573709018402e-05,8.260458467274691e-05,7.676101712697446e-06,1.11166937477717e-05,7.460214097169856e-06,0.00020004136801914365,0.00026794613854648334,0.00026105829809522563,0.00030019546047130107,1.1551758049674385e-05,0.000315092145535606,6.306188741802356e-05,9.574755930917333e-05,7.414446651227269e-05,0.00026735791520819484,0.0006162879225077973,0.00023593679076370285,1.0022888952578085e-05,0.0,2.940595403763766e-05,0.00025200664750571673,0.00030397761043001446,0.0002383726870283911,8.8016883977388e-06,0.0,1.8358963474761134e-05
b1003,0.00017045332920629763,0.0005030796043676377,0.0005165004948070912,0.00019575083235595842,0.0008300642843262608,0.0005872743065199593,0.00014795919220772703,0.0001384173963782289,0.0002388312145454036,6.830084828952671e-06,0.0003496784402578319,0.00044809415462719875,6.275330778461256e-05,5.1991295291220814e-05,8.022850088848697e-05,0.000412224189444066,0.0004373817486395389,0.0005631702880964818,6.352984180639582e-05,4.601076023383283e-05,6.753456972174822e-05,0.0007019372734433059,0.0009864455443063945,0.0007906765695182424,0.0010145159838818685,7.187760564240709e-05,0.0008115544041109712,0.00022972544702279984,0.0002721246422471237,0.00018096276572486915,0.0007875332274288428,0.0007190025762590968,0.0006623837364572694,4.489419010008936e-05,4.7400095369405766e-05,4.410893105645662e-05,0.0012261499908050243,0.0009288204763133688,0.0006873147288072397,2.2004220994347e-05,0.0,4.1014705635104476e-05
b1004,0.0004018792512540225,0.0012136959645842715,0.0013191817962210294,0.0004548585189342967,0.0022644736177671286,0.001198468924219318,0.0002872641675128279,0.00022690566049147294,0.00032181494163316024,1.3024812929623224e-05,0.0009151413539055551,0.0008840776564265183,0.00014827830083557317,0.00010681379973190981,0.00019073190777260595,0.0009818740688826554,0.0008766115891748521,0.0013092002978189157,0.000124332647478005,0.00012784197809932314,0.00010836942583250292,0.0017991773219210461,0.0014369988115197356,0.0021334764361572206,0.0023468593905215944,0.00011295052315234006,0.0027071026406074385,0.00042722696256259273,0.000488816486999124,0.000424759825103827,0.002153872888834929,0.002516509016906839,0.0020290564005674937,9.500863486297986e-05,0.00018960038147762285,0.00016173274720700725,0.0014633327178692208,0.00322554019956219,0.0017328017969575806,5.721097458530217e-05,0.0005451323342184589,7.343585389904421e-05
b1005,8.340066247379412e-05,0.0001973569466220403,0.00024879682736535236,0.00011909146621258461,0.00032401632151326994,0.00024564319557300986,0.00010692145399159787,3.411000125035829e-05,9.400324640300408e-05,6.23443789619517e-06,0.00010819110715666393,0.0002022479022236006,4.512361596553387e-05,2.419396909591464e-05,3.8348214261163566e-05,0.00022088851327743252,0.00011088551373960997,0.00024381296216788642,4.1713552728211005e-05,3.1188501903470547e-05,2.9840856388679425e-05,0.00010587613623952288,4.9551683155856456e-05,0.00013728065675697193,0.00013065736156055123,3.8505860165581245e-06,0.00016753679933356597,6.132941798346243e-05,5.5432797494784634e-05,8.419795349698786e-05,0.00011491699864211897,0.00010271465375130998,0.00013275846286256118,3.2783199282390876e-05,7.110014305410858e-05,6.616339658468466e-05,0.00010588514601080541,0.0003546405455016838,0.00014760298459219406,2.0048290239293853e-05,0.0,2.0702660939624156e-05
b4518,0.00016179966694104285,0.000421641130553518,0.0005167153452624821,0.00022876436559061042,0.0007208452995464283,0.0005704074204319124,0.00021440124455769405,9.244304686687899e-05,0.0002210650507515406,1.3461620680317522e-05,0.0002187731780074336,0.0003960183474676988,9.444477760223405e-05,5.71389482903209e-05,8.275140972145831e-05,0.00046564662575992636,0.0002384038545401484,0.0005248097544734674,8.736615765108692e-05,5.434828054466159e-05,5.7325855694042036e-05,0.00019072044406126225,0.00013030257422465966,0.00030681851701421615,0.00029838705408291946,1.1551758049674385e-05,0.0003066384538261139,0.00014240898752092117,0.00011590494021636769,0.00019478631032885223,0.00023780782984307868,0.00010271465375130998,0.0002820677155249641,5.930209296942035e-05,4.7400095369405766e-05,5.146041956586597e-05,0.00028377219130895843,0.00040530348057335236,0.0003176939585266896,3.276184014713884e-05,9.91149698579157e-05,4.257717061167998e-05
b1006,0.00040580912540202517,0.0013512875796169548,0.0010299930832383785,0.0004606358872503689,0.0016273628732185715,0.0018415572901579339,0.0010854063005733784,0.0018325474584793304,0.001834412633754316,1.3223361907208183e-05,0.00129112039479819,0.0013999914668892106,0.0003769396012748353,0.000837780525608528,0.000725083998595935,0.0009381131370069458,0.001125487964457028,0.0017022192619314685,0.0007660951511948271,0.0011582977291080842,0.0012065914695053848,0.0005867402132458731,0.0009148708908590184,0.000857441479088184,0.0008508552057330947,5.519173290396325e-05,0.0008365312205252914,0.001497200085347514,0.0026355775536156443,0.0017731837669287365,0.000612577960108553,0.0007703599031347466,0.0005813905097772205,0.0017504557935303163,0.00237000476847009,0.0013012134661653319,0.0005188372154528434,0.0013172363118629416,0.0006509250733260497,0.0012884693848911823,0.002056635624551458,0.0010945067160909564
b1007,0.00025194859815382367,0.0009345721632053353,0.0006943966718869874,0.0003003260538080381,0.001172283769969503,0.0009954529498505914,0.0006046785100416232,0.0007182874176343197,0.000801951140366237,7.227182784124337e-06,0.0009109571674408702,0.0008513788937916513,0.00021229087232155615,0.00043291761722685643,0.00042586701100547585,0.000626861141025036,0.0007466291258467013,0.001042323947337772,0.00034522257439468634,0.0006991165179153965,0.0005021902015936628,0.0003446351883912974,0.00038999009891177905,0.0005266176013296943,0.00047289827056159827,3.208821680465102e-05,0.0005779251059576378,0.0009341475191152705,0.0014009379730497628,0.0011058835683182926,0.0003986916279420034,0.0008730745568860461,0.00039897967751519736,0.0009761876219437739,0.0013509027180278975,0.0006469309888278669,0.0002774190825483101,0.0006079552208600289,0.00039456199482393203,0.0007354299638999467,0.0007929197588632128,0.0006441261865932098
b1008,0.00025504486263406244,0.0007510072161807901,0.0005974991164969135,0.0002711479163462408,0.0007499703621543836,0.0008301574661878007,0.0004508567838029988,0.00041228610206954427,0.0005059983359013126,5.559371372403335e-06,0.0007238642583798873,0.0006878850806167917,0.00015856228773000703,0.00030680011874814714,0.0003118315317552237,0.000610569192361336,0.0006147985706229496,0.0008999428256083799,0.0002665425318395436,0.00048110580163964747,0.00031136577784500013,0.0003142824360157137,0.0003257564355614282,0.0003338245478516535,0.000392424186278749,1.9252930082790625e-05,0.0004714854421611245,0.0006870973777467655,0.0009826723192255457,0.0007791452413150819,0.0003424057510560334,0.0008217172300103964,0.0003359458184904068,0.0007038991387319639,0.0007821015735948409,0.0004337378220549303,0.00022871191538333954,0.00025331467535834513,0.0003463150358714361,0.0004845818445643945,0.0005699110766829343,0.0004261623223608917
b1009,0.0005486342484770692,0.0017844220431685338,0.001490847310094258,0.0005585113034283482,0.001986571978716454,0.002402151249593325,0.0006473912579808659,0.0009194869902269978,0.0008271386130866418,1.4216106795142217e-05,0.0018757110179984887,0.001701546722300554,0.00025835893606309274,0.0005760223706027035,0.0005101321660267859,0.0012692564656595982,0.00156841398878363,0.0021766661072313296,0.00040228833054834043,0.0007602583335281523,0.0005614792715237592,0.0007886935656668657,0.000995621781927676,0.0008709444945071814,0.0011311581959325193,7.829524900334329e-05,0.0010521003591172958,0.0014133485647147503,0.0020258167811727855,0.0015897076294579073,0.0009709313762821303,0.0021056504019016406,0.0008123972780472731,0.0011432357711533957,0.0010902021934959575,0.0009042330866573102,0.0007433137249958171,0.001435449827030203,0.0008868445251534789,0.0007344519985223634,0.00047079610682503265,0.0005972522372957992
b1010,0.0004901624846389727,0.0015506148118957798,0.001318107543944075,0.0005044273680998321,0.0018652175511833073,0.0020080794564453983,0.00041121488702277215,0.00046864175630926137,0.0005912309444820173,9.848029288254633e-06,0.0014136572841193082,0.0016191942830716844,0.00017787099781761383,0.00033305314904376023,0.00034664767365016907,0.0011436569079383955,0.0012394536313560885,0.0018304799418364234,0.00025432136990220474,0.00043231586796887213,0.00036162406228911354,0.0007148431681543404,0.0007432752473376038,0.0008176826003553409,0.0009155057341180131,5.134114688744062e-05,0.00100099395014649,0.001035670227980597,0.0014311740444107831,0.0011121669976840729,0.00082364999843077,0.0012839331718912444,0.0007905643212900424,0.0007761474632651119,0.0013746027657124858,0.0005440101496961975,0.0005188372154528434,0.0013003486668390473,0.0007502810989658122,0.0005212555462215735,0.0007929197588632128,0.0004199124624546015
b1011,0.0010089455678707895,0.0033501423784331684,0.002829150796846899,0.0010508984417602776,0.0036685443443249424,0.004537805698995578,0.0006856373133251138,0.0009165209031617883,0.0010155948821912355,2.4183265469951518e-05,0.003328221462146385,0.0036707388720945743,0.00029634672438756633,0.0006475747472906272,0.0006171035005447699,0.0024083667832733276,0.002834356937310923,0.004289790226252992,0.00044147684981839995,0.0007117771969059187,0.0006082037703429532,0.0013598989056496078,0.0014893033659620063,0.0015363430876404246,0.0018572333608674566,7.444466298677181e-05,0.0017041873968903765,0.0019171506762852878,0.002489436542038187,0.0021677831310788244,0.0015853855322869052,0.0022083650556529405,0.0014068171329864223,0.0013269887352839634,0.001824903671722111,0.0008821786211290568,0.0009932026695812358,0.001722539792436409,0.001554533372353104,0.0008224688824998062,0.0013380520930816719,0.0006714693236831314
